"test_id","lab_id","BMP_id","bottle_id","interval_id","time_d","substrate","ISR","SMP"
111,10,138,499,20614,3.3,"SB",2.12,348.58
111,10,138,499,20615,3.4,"SB",2.12,349.37
111,10,138,499,20616,3.5,"SB",2.12,350.19
111,10,138,499,20617,3.6,"SB",2.12,351.62
111,10,138,499,20618,3.7,"SB",2.12,352.28
111,10,138,499,20619,3.8,"SB",2.12,352.92
111,10,138,499,20620,3.9,"SB",2.12,353.9
111,10,138,499,20621,4,"SB",2.12,354.66
111,10,138,499,20622,4.1,"SB",2.12,355.8
111,10,138,499,20623,4.2,"SB",2.12,356.49
111,10,138,499,20624,4.3,"SB",2.12,357.4
111,10,138,499,20625,4.4,"SB",2.12,357.88
111,10,138,499,20626,4.5,"SB",2.12,358.3
111,10,138,499,20627,4.6,"SB",2.12,358.8
111,10,138,499,20628,4.7,"SB",2.12,359.15
111,10,138,499,20629,4.8,"SB",2.12,359.57
111,10,138,499,20630,4.9,"SB",2.12,360.25
111,10,138,499,20631,5,"SB",2.12,360.67
111,10,138,499,20632,5.1,"SB",2.12,361.34
111,10,138,499,20633,5.2,"SB",2.12,361.68
111,10,138,499,20634,5.3,"SB",2.12,362.18
111,10,138,499,20635,5.4,"SB",2.12,362.56
111,10,138,499,20636,5.5,"SB",2.12,362.99
111,10,138,499,20637,5.6,"SB",2.12,363.6
111,10,138,499,20638,5.7,"SB",2.12,363.96
111,10,138,499,20639,5.8,"SB",2.12,364.29
111,10,138,499,20640,5.9,"SB",2.12,364.77
111,10,138,499,20641,6,"SB",2.12,365.12
111,10,138,499,20642,6.1,"SB",2.12,365.63
111,10,138,499,20643,6.2,"SB",2.12,366
111,10,138,499,20644,6.3,"SB",2.12,366.44
111,10,138,499,20645,6.4,"SB",2.12,366.72
111,10,138,499,20646,6.5,"SB",2.12,366.98
111,10,138,499,20647,6.6,"SB",2.12,367.43
111,10,138,499,20648,6.7,"SB",2.12,367.77
111,10,138,499,20649,6.8,"SB",2.12,368.08
111,10,138,499,20650,6.9,"SB",2.12,368.42
111,10,138,499,20651,7,"SB",2.12,368.56
111,10,138,499,20652,7.1,"SB",2.12,368.83
111,10,138,499,20653,7.2,"SB",2.12,369.03
111,10,138,499,20654,7.3,"SB",2.12,369.34
111,10,138,499,20655,7.4,"SB",2.12,369.55
111,10,138,499,20656,7.5,"SB",2.12,369.8
111,10,138,499,20657,7.6,"SB",2.12,370.19
111,10,138,499,20658,7.7,"SB",2.12,370.5
111,10,138,499,20659,7.8,"SB",2.12,370.81
111,10,138,499,20660,7.9,"SB",2.12,371.31
111,10,138,499,20661,8,"SB",2.12,371.49
111,10,138,499,20662,8.1,"SB",2.12,371.6
111,10,138,499,20663,8.2,"SB",2.12,371.72
111,10,138,499,20664,8.3,"SB",2.12,371.89
111,10,138,499,20665,8.4,"SB",2.12,372
111,10,138,499,20666,8.5,"SB",2.12,372.11
111,10,138,499,20667,8.6,"SB",2.12,372.43
111,10,138,499,20668,8.7,"SB",2.12,372.63
111,10,138,499,20669,8.8,"SB",2.12,372.85
111,10,138,499,20670,8.9,"SB",2.12,373.17
111,10,138,499,20671,9,"SB",2.12,373.37
111,10,138,499,20672,9.1,"SB",2.12,373.54
111,10,138,499,20673,9.2,"SB",2.12,373.67
111,10,138,499,20674,9.3,"SB",2.12,373.88
111,10,138,499,20675,9.4,"SB",2.12,374.03
111,10,138,499,20676,9.5,"SB",2.12,374.17
111,10,138,499,20677,9.6,"SB",2.12,374.39
111,10,138,499,20678,9.7,"SB",2.12,374.63
111,10,138,499,20679,9.8,"SB",2.12,374.84
111,10,138,499,20680,9.9,"SB",2.12,375.17
111,10,138,499,20681,10,"SB",2.12,375.37
111,10,138,499,20682,10.1,"SB",2.12,375.68
111,10,138,499,20683,10.2,"SB",2.12,375.89
111,10,138,499,20684,10.3,"SB",2.12,376.23
111,10,138,499,20685,10.4,"SB",2.12,376.45
111,10,138,499,20686,10.5,"SB",2.12,376.69
111,10,138,499,20687,10.6,"SB",2.12,376.96
111,10,138,499,20688,10.7,"SB",2.12,377.06
111,10,138,499,20689,10.8,"SB",2.12,377.15
111,10,138,499,20690,10.9,"SB",2.12,377.28
111,10,138,499,20691,11,"SB",2.12,377.38
111,10,138,499,20692,11.1,"SB",2.12,377.51
111,10,138,499,20693,11.2,"SB",2.12,377.6
111,10,138,499,20694,11.3,"SB",2.12,377.73
111,10,138,499,20695,11.4,"SB",2.12,377.84
111,10,138,499,20696,11.5,"SB",2.12,377.92
111,10,138,499,20697,11.6,"SB",2.12,378.09
111,10,138,499,20698,11.7,"SB",2.12,378.2
111,10,138,499,20699,11.8,"SB",2.12,378.34
111,10,138,499,20700,11.9,"SB",2.12,378.57
111,10,138,499,20701,12,"SB",2.12,378.68
111,10,138,499,20702,12.1,"SB",2.12,378.9
111,10,138,499,20703,12.2,"SB",2.12,379.02
111,10,138,499,20704,12.3,"SB",2.12,379.21
111,10,138,499,20705,12.4,"SB",2.12,379.36
111,10,138,499,20706,12.5,"SB",2.12,379.48
111,10,138,499,20707,12.6,"SB",2.12,379.67
111,10,138,499,20708,12.7,"SB",2.12,379.78
111,10,138,499,20709,12.8,"SB",2.12,379.94
111,10,138,499,20710,12.9,"SB",2.12,380.13
111,10,138,499,20711,13,"SB",2.12,380.25
111,10,138,499,20712,13.1,"SB",2.12,380.47
111,10,138,499,20713,13.2,"SB",2.12,380.59
111,10,138,499,20714,13.3,"SB",2.12,380.79
111,10,138,499,20715,13.4,"SB",2.12,380.94
111,10,138,499,20716,13.5,"SB",2.12,381.06
111,10,138,499,20717,13.6,"SB",2.12,381.25
111,10,138,499,20718,13.7,"SB",2.12,381.37
111,10,138,499,20719,13.8,"SB",2.12,381.5
111,10,138,499,20720,13.9,"SB",2.12,381.59
111,10,138,499,20721,14,"SB",2.12,381.69
111,10,138,499,20722,14.1,"SB",2.12,381.79
111,10,138,499,20723,14.2,"SB",2.12,381.85
111,10,138,499,20724,14.3,"SB",2.12,381.98
111,10,138,499,20725,14.4,"SB",2.12,382.04
111,10,138,499,20726,14.5,"SB",2.12,382.11
111,10,138,499,20727,14.6,"SB",2.12,382.23
111,10,138,499,20728,14.7,"SB",2.12,382.29
111,10,138,499,20729,14.8,"SB",2.12,382.36
111,10,138,499,20730,14.9,"SB",2.12,382.49
111,10,138,499,20731,15,"SB",2.12,382.55
111,10,138,499,20732,15.1,"SB",2.12,382.68
111,10,138,499,20733,15.2,"SB",2.12,382.74
111,10,138,499,20734,15.3,"SB",2.12,382.83
111,10,138,499,20735,15.4,"SB",2.12,382.94
111,10,138,499,20736,15.5,"SB",2.12,383.08
111,10,138,499,20737,15.6,"SB",2.12,383.3
111,10,138,499,20738,15.7,"SB",2.12,383.41
111,10,138,499,20739,15.8,"SB",2.12,383.57
111,10,138,499,20740,15.9,"SB",2.12,383.78
111,10,138,499,20741,16,"SB",2.12,383.89
111,10,138,499,20742,16.1,"SB",2.12,384.11
111,10,138,499,20743,16.2,"SB",2.12,384.24
111,10,138,499,20744,16.3,"SB",2.12,384.45
111,10,138,499,20745,16.4,"SB",2.12,384.56
111,10,138,499,20746,16.5,"SB",2.12,384.7
111,10,138,499,20747,16.6,"SB",2.12,384.85
111,10,138,499,20748,16.7,"SB",2.12,384.93
111,10,138,499,20749,16.8,"SB",2.12,385.02
111,10,138,499,20750,16.9,"SB",2.12,385.17
111,10,138,499,20751,17,"SB",2.12,385.26
111,10,138,499,20752,17.1,"SB",2.12,385.43
111,10,138,499,20753,17.2,"SB",2.12,385.54
111,10,138,499,20754,17.3,"SB",2.12,385.71
111,10,138,499,20755,17.4,"SB",2.12,385.83
111,10,138,499,20756,17.5,"SB",2.12,385.98
111,10,138,499,20757,17.6,"SB",2.12,386.15
111,10,138,499,20758,17.7,"SB",2.12,386.27
111,10,138,499,20759,17.8,"SB",2.12,386.37
111,10,138,499,20760,17.9,"SB",2.12,386.53
111,10,138,499,20761,18,"SB",2.12,386.67
111,10,138,499,20762,18.1,"SB",2.12,386.83
111,10,138,499,20763,18.2,"SB",2.12,386.93
111,10,138,499,20764,18.3,"SB",2.12,387.12
111,10,138,499,20765,18.4,"SB",2.12,387.23
111,10,138,499,20766,18.5,"SB",2.12,387.34
111,10,138,499,20767,18.6,"SB",2.12,387.53
111,10,138,499,20768,18.7,"SB",2.12,387.63
111,10,138,499,20769,18.8,"SB",2.12,387.77
111,10,138,499,20770,18.9,"SB",2.12,387.94
111,10,138,499,20771,19,"SB",2.12,388.05
111,10,138,499,20772,19.1,"SB",2.12,388.27
111,10,138,499,20773,19.2,"SB",2.12,388.4
111,10,138,499,20774,19.3,"SB",2.12,388.62
111,10,138,499,20775,19.4,"SB",2.12,388.71
111,10,138,499,20776,19.5,"SB",2.12,388.71
111,10,138,499,20777,19.6,"SB",2.12,388.71
111,10,138,499,20778,19.7,"SB",2.12,388.71
111,10,138,499,20779,19.8,"SB",2.12,388.71
111,10,138,499,20780,19.9,"SB",2.12,388.71
111,10,138,499,20781,20,"SB",2.12,388.71
111,10,138,499,20782,20.1,"SB",2.12,388.71
111,10,138,499,20783,20.2,"SB",2.12,388.71
111,10,138,499,20784,20.3,"SB",2.12,388.71
111,10,138,499,20785,20.4,"SB",2.12,388.71
111,10,138,499,20786,20.5,"SB",2.12,388.71
111,10,138,499,20787,20.6,"SB",2.12,388.71
111,10,139,500,20788,0,"SC",4.09,0
111,10,139,500,20789,0.1,"SC",4.09,6.25
111,10,139,500,20790,0.2,"SC",4.09,25.61
111,10,139,500,20791,0.3,"SC",4.09,50.74
111,10,139,500,20792,0.4,"SC",4.09,67.8
111,10,139,500,20793,0.5,"SC",4.09,86.94
111,10,139,500,20794,0.6,"SC",4.09,115.52
111,10,139,500,20795,0.7,"SC",4.09,134.37
111,10,139,500,20796,0.8,"SC",4.09,153.26
111,10,139,500,20797,0.9,"SC",4.09,182.39
111,10,139,500,20798,1,"SC",4.09,200.65
111,10,139,500,20799,1.1,"SC",4.09,226.85
111,10,139,500,20800,1.2,"SC",4.09,240.29
111,10,139,500,20801,1.3,"SC",4.09,259.89
111,10,139,500,20802,1.4,"SC",4.09,272.7
111,10,139,500,20803,1.5,"SC",4.09,285.71
111,10,139,500,20804,1.6,"SC",4.09,303.75
111,10,139,500,20805,1.7,"SC",4.09,314.14
111,10,139,500,20806,1.8,"SC",4.09,323.8
111,10,139,500,20807,1.9,"SC",4.09,336.91
111,10,139,500,20808,2,"SC",4.09,344.97
111,10,139,500,20809,2.1,"SC",4.09,355.25
111,10,139,500,20810,2.2,"SC",4.09,361.55
111,10,139,500,20811,2.3,"SC",4.09,370.43
111,10,139,500,20812,2.4,"SC",4.09,375.55
111,10,139,500,20813,2.5,"SC",4.09,380.52
111,10,139,500,20814,2.6,"SC",4.09,387.7
111,10,139,500,20815,2.7,"SC",4.09,391.5
111,10,139,500,20816,2.8,"SC",4.09,395.42
111,10,139,500,20817,2.9,"SC",4.09,400.67
111,10,139,500,20818,3,"SC",4.09,404.97
111,10,139,500,20819,3.1,"SC",4.09,408.22
111,10,139,500,20820,3.2,"SC",4.09,410.72
111,10,139,500,20821,3.3,"SC",4.09,415.2
111,10,139,500,20822,3.4,"SC",4.09,417.39
111,10,139,500,20823,3.5,"SC",4.09,419.6
111,10,139,500,20824,3.6,"SC",4.09,422.97
111,10,139,500,20825,3.7,"SC",4.09,425.12
111,10,139,500,20826,3.8,"SC",4.09,427.21
111,10,139,500,20827,3.9,"SC",4.09,429.55
111,10,139,500,20828,4,"SC",4.09,431.27
111,10,139,500,20829,4.1,"SC",4.09,434.34
111,10,139,500,20830,4.2,"SC",4.09,435.8
111,10,139,500,20831,4.3,"SC",4.09,438.11
111,10,139,500,20832,4.4,"SC",4.09,439.53
111,10,139,500,20833,4.5,"SC",4.09,441.01
111,10,139,500,20834,4.6,"SC",4.09,443.14
111,10,139,500,20835,4.7,"SC",4.09,444.56
111,10,139,500,20836,4.8,"SC",4.09,445.98
111,10,139,500,20837,4.9,"SC",4.09,448.09
111,10,139,500,20838,5,"SC",4.09,449.23
111,10,139,500,20839,5.1,"SC",4.09,450.65
111,10,139,500,20840,5.2,"SC",4.09,451.93
111,10,139,500,20841,5.3,"SC",4.09,454.06
111,10,139,500,20842,5.4,"SC",4.09,455.09
111,10,139,500,20843,5.5,"SC",4.09,456.29
111,10,139,500,20844,5.6,"SC",4.09,457.67
111,10,139,500,20845,5.7,"SC",4.09,458.54
111,10,139,500,20846,5.8,"SC",4.09,459.43
111,10,139,500,20847,5.9,"SC",4.09,460.85
111,10,139,500,20848,6,"SC",4.09,461.79
111,10,139,500,20849,6.1,"SC",4.09,462.9
111,10,139,500,20850,6.2,"SC",4.09,463.61
111,10,139,500,20851,6.3,"SC",4.09,464.71
111,10,139,500,20852,6.4,"SC",4.09,465.44
111,10,139,500,20853,6.5,"SC",4.09,466.19
111,10,139,500,20854,6.6,"SC",4.09,467.24
111,10,139,500,20855,6.7,"SC",4.09,468.16
111,10,139,500,20856,6.8,"SC",4.09,469.01
111,10,139,500,20857,6.9,"SC",4.09,470.08
111,10,139,500,20858,7,"SC",4.09,470.73
111,10,139,500,20859,7.1,"SC",4.09,471.75
111,10,139,500,20860,7.2,"SC",4.09,472.31
111,10,139,500,20861,7.3,"SC",4.09,473.17
111,10,139,500,20862,7.4,"SC",4.09,473.69
111,10,139,500,20863,7.5,"SC",4.09,474.3
111,10,139,500,20864,7.6,"SC",4.09,475.26
111,10,139,500,20865,7.7,"SC",4.09,475.91
111,10,139,500,20866,7.8,"SC",4.09,476.51
111,10,139,500,20867,7.9,"SC",4.09,477.37
111,10,139,500,20868,8,"SC",4.09,477.95
111,10,139,500,20869,8.1,"SC",4.09,478.79
111,10,139,500,20870,8.2,"SC",4.09,479.37
111,10,139,500,20871,8.3,"SC",4.09,479.84
111,10,139,500,20872,8.4,"SC",4.09,480.23
111,10,139,500,20873,8.5,"SC",4.09,480.57
111,10,139,500,20874,8.6,"SC",4.09,481.14
111,10,139,500,20875,8.7,"SC",4.09,481.59
111,10,139,500,20876,8.8,"SC",4.09,482.38
111,10,139,500,20877,8.9,"SC",4.09,483.49
111,10,139,500,20878,9,"SC",4.09,484.3
111,10,139,500,20879,9.1,"SC",4.09,484.99
111,10,139,500,20880,9.2,"SC",4.09,485.44
111,10,139,500,20881,9.3,"SC",4.09,486.09
111,10,139,500,20882,9.4,"SC",4.09,486.56
111,10,139,500,20883,9.5,"SC",4.09,487.02
111,10,139,500,20884,9.6,"SC",4.09,487.75
111,10,139,500,20885,9.7,"SC",4.09,488.22
111,10,139,500,20886,9.8,"SC",4.09,488.75
111,10,139,500,20887,9.9,"SC",4.09,489.56
111,10,139,500,20888,10,"SC",4.09,490.03
111,10,139,500,20889,10.1,"SC",4.09,490.86
111,10,139,500,20890,10.2,"SC",4.09,491.45
111,10,139,500,20891,10.3,"SC",4.09,492.36
111,10,139,500,20892,10.4,"SC",4.09,492.91
111,10,139,500,20893,10.5,"SC",4.09,493.31
111,10,139,500,20894,10.6,"SC",4.09,493.84
111,10,139,500,20895,10.7,"SC",4.09,494.33
111,10,139,500,20896,10.8,"SC",4.09,494.75
111,10,139,500,20897,10.9,"SC",4.09,495.5
111,10,139,500,20898,11,"SC",4.09,495.93
111,10,139,500,20899,11.1,"SC",4.09,496.32
111,10,139,500,20900,11.2,"SC",4.09,496.6
111,10,139,500,20901,11.3,"SC",4.09,497.05
111,10,139,500,20902,11.4,"SC",4.09,497.31
111,10,139,500,20903,11.5,"SC",4.09,497.59
111,10,139,500,20904,11.6,"SC",4.09,498.1
111,10,139,500,20905,11.7,"SC",4.09,498.45
111,10,139,500,20906,11.8,"SC",4.09,498.89
111,10,139,500,20907,11.9,"SC",4.09,499.46
111,10,139,500,20908,12,"SC",4.09,499.81
111,10,139,500,20909,12.1,"SC",4.09,500.41
111,10,139,500,20910,12.2,"SC",4.09,500.76
111,10,139,500,20911,12.3,"SC",4.09,501.31
111,10,139,500,20912,12.4,"SC",4.09,501.67
111,10,139,500,20913,12.5,"SC",4.09,502.08
111,10,139,500,20914,12.6,"SC",4.09,502.63
111,10,139,500,20915,12.7,"SC",4.09,502.91
111,10,139,500,20916,12.8,"SC",4.09,503.28
111,10,139,500,20917,12.9,"SC",4.09,503.76
111,10,139,500,20918,13,"SC",4.09,504.13
111,10,139,500,20919,13.1,"SC",4.09,504.62
111,10,139,500,20920,13.2,"SC",4.09,504.9
111,10,139,500,20921,13.3,"SC",4.09,505.47
111,10,139,500,20922,13.4,"SC",4.09,505.77
111,10,139,500,20923,13.5,"SC",4.09,506.12
111,10,139,500,20924,13.6,"SC",4.09,506.36
111,10,139,500,20925,13.7,"SC",4.09,506.54
111,10,139,500,20926,13.8,"SC",4.09,506.79
111,10,139,500,20927,13.9,"SC",4.09,507.03
111,10,139,500,20928,14,"SC",4.09,507.21
111,10,139,500,20929,14.1,"SC",4.09,507.54
111,10,139,500,20930,14.2,"SC",4.09,507.72
111,10,139,500,20931,14.3,"SC",4.09,507.96
111,10,139,500,20932,14.4,"SC",4.09,508.15
111,10,139,500,20933,14.5,"SC",4.09,508.33
111,10,139,500,20934,14.6,"SC",4.09,508.63
111,10,139,500,20935,14.7,"SC",4.09,508.82
111,10,139,500,20936,14.8,"SC",4.09,509
111,10,139,500,20937,14.9,"SC",4.09,509.32
111,10,139,500,20938,15,"SC",4.09,509.63
111,10,139,500,20939,15.1,"SC",4.09,509.99
111,10,139,500,20940,15.2,"SC",4.09,510.3
111,10,139,500,20941,15.3,"SC",4.09,510.7
111,10,139,500,20942,15.4,"SC",4.09,510.93
111,10,139,500,20943,15.5,"SC",4.09,511.25
111,10,139,500,20944,15.6,"SC",4.09,511.68
111,10,139,500,20945,15.7,"SC",4.09,511.9
111,10,139,500,20946,15.8,"SC",4.09,512.2
111,10,139,500,20947,15.9,"SC",4.09,512.61
111,10,139,500,20948,16,"SC",4.09,512.83
111,10,139,500,20949,16.1,"SC",4.09,513.26
111,10,139,500,20950,16.2,"SC",4.09,513.5
111,10,139,500,20951,16.3,"SC",4.09,513.85
111,10,139,500,20952,16.4,"SC",4.09,514.07
111,10,139,500,20953,16.5,"SC",4.09,514.4
111,10,139,500,20954,16.6,"SC",4.09,514.74
111,10,139,500,20955,16.7,"SC",4.09,514.96
111,10,139,500,20956,16.8,"SC",4.09,515.21
111,10,139,500,20957,16.9,"SC",4.09,515.61
111,10,139,500,20958,17,"SC",4.09,515.86
111,10,139,500,20959,17.1,"SC",4.09,516.18
111,10,139,500,20960,17.2,"SC",4.09,516.32
111,10,139,500,20961,17.3,"SC",4.09,516.55
111,10,139,500,20962,17.4,"SC",4.09,516.71
111,10,139,500,20963,17.5,"SC",4.09,516.87
111,10,139,500,20964,17.6,"SC",4.09,517.09
111,10,139,500,20965,17.7,"SC",4.09,517.26
111,10,139,500,20966,17.8,"SC",4.09,517.4
111,10,139,500,20967,17.9,"SC",4.09,517.7
111,10,139,500,20968,18,"SC",4.09,517.91
111,10,139,500,20969,18.1,"SC",4.09,518.21
111,10,139,500,20970,18.2,"SC",4.09,518.47
111,10,139,500,20971,18.3,"SC",4.09,518.78
111,10,139,500,20972,18.4,"SC",4.09,519
111,10,139,500,20973,18.5,"SC",4.09,519.21
111,10,139,500,20974,18.6,"SC",4.09,519.51
111,10,139,500,20975,18.7,"SC",4.09,519.71
111,10,139,500,20976,18.8,"SC",4.09,519.92
111,10,139,500,20977,18.9,"SC",4.09,520.36
111,10,139,500,20978,19,"SC",4.09,520.71
111,10,139,500,20979,19.1,"SC",4.09,521.19
111,10,139,500,20980,19.2,"SC",4.09,521.56
111,10,139,500,20981,19.3,"SC",4.09,522.11
111,10,139,500,20982,19.4,"SC",4.09,522.47
111,10,139,500,20983,19.5,"SC",4.09,522.78
111,10,139,500,20984,19.6,"SC",4.09,523.33
111,10,139,500,20985,19.7,"SC",4.09,523.69
111,10,139,500,20986,19.8,"SC",4.09,524.06
111,10,139,500,20987,19.9,"SC",4.09,524.54
111,10,139,500,20988,20,"SC",4.09,524.91
111,10,139,500,20989,20.1,"SC",4.09,525.03
111,10,139,500,20990,20.2,"SC",4.09,525.03
111,10,139,500,20991,20.3,"SC",4.09,525.03
111,10,139,500,20992,20.4,"SC",4.09,525.03
111,10,139,500,20993,20.5,"SC",4.09,525.03
111,10,139,500,20994,20.6,"SC",4.09,525.03
111,10,139,501,20995,0,"SC",4.11,0
111,10,139,501,20996,0.1,"SC",4.11,6.14
111,10,139,501,20997,0.2,"SC",4.11,25.89
111,10,139,501,20998,0.3,"SC",4.11,51.04
111,10,139,501,20999,0.4,"SC",4.11,68.12
111,10,139,501,21000,0.5,"SC",4.11,87.59
111,10,139,501,21001,0.6,"SC",4.11,116.79
111,10,139,501,21002,0.7,"SC",4.11,135.73
111,10,139,501,21003,0.8,"SC",4.11,154.34
111,10,139,501,21004,0.9,"SC",4.11,183.47
111,10,139,501,21005,1,"SC",4.11,200.95
111,10,139,501,21006,1.1,"SC",4.11,225.52
111,10,139,501,21007,1.2,"SC",4.11,238.37
111,10,139,501,21008,1.3,"SC",4.11,257.94
111,10,139,501,21009,1.4,"SC",4.11,270.65
111,10,139,501,21010,1.5,"SC",4.11,283.55
111,10,139,501,21011,1.6,"SC",4.11,302.22
111,10,139,501,21012,1.7,"SC",4.11,313.71
111,10,139,501,21013,1.8,"SC",4.11,323.72
111,10,139,501,21014,1.9,"SC",4.11,337.78
111,10,139,501,21015,2,"SC",4.11,345.81
111,10,139,501,21016,2.1,"SC",4.11,357.07
111,10,139,501,21017,2.2,"SC",4.11,364.11
111,10,139,501,21018,2.3,"SC",4.11,373.28
111,10,139,501,21019,2.4,"SC",4.11,378.89
111,10,139,501,21020,2.5,"SC",4.11,384.35
111,10,139,501,21021,2.6,"SC",4.11,390.69
111,10,139,501,21022,2.7,"SC",4.11,395.45
111,10,139,501,21023,2.8,"SC",4.11,399.29
111,10,139,501,21024,2.9,"SC",4.11,404.73
111,10,139,501,21025,3,"SC",4.11,408.41
111,10,139,501,21026,3.1,"SC",4.11,412.86
111,10,139,501,21027,3.2,"SC",4.11,415.51
111,10,139,501,21028,3.3,"SC",4.11,419.8
111,10,139,501,21029,3.4,"SC",4.11,422.33
111,10,139,501,21030,3.5,"SC",4.11,424.93
111,10,139,501,21031,3.6,"SC",4.11,428.96
111,10,139,501,21032,3.7,"SC",4.11,430.95
111,10,139,501,21033,3.8,"SC",4.11,432.51
111,10,139,501,21034,3.9,"SC",4.11,435.62
111,10,139,501,21035,4,"SC",4.11,437.67
111,10,139,501,21036,4.1,"SC",4.11,440.46
111,10,139,501,21037,4.2,"SC",4.11,442.07
111,10,139,501,21038,4.3,"SC",4.11,445.15
111,10,139,501,21039,4.4,"SC",4.11,446.89
111,10,139,501,21040,4.5,"SC",4.11,448.33
111,10,139,501,21041,4.6,"SC",4.11,450.55
111,10,139,501,21042,4.7,"SC",4.11,451.93
111,10,139,501,21043,4.8,"SC",4.11,452.94
111,10,139,501,21044,4.9,"SC",4.11,454.46
111,10,139,501,21045,5,"SC",4.11,455.92
111,10,139,501,21046,5.1,"SC",4.11,457.67
111,10,139,501,21047,5.2,"SC",4.11,458.66
111,10,139,501,21048,5.3,"SC",4.11,460.51
111,10,139,501,21049,5.4,"SC",4.11,462.11
111,10,139,501,21050,5.5,"SC",4.11,463.2
111,10,139,501,21051,5.6,"SC",4.11,464.48
111,10,139,501,21052,5.7,"SC",4.11,465.48
111,10,139,501,21053,5.8,"SC",4.11,466.7
111,10,139,501,21054,5.9,"SC",4.11,468.44
111,10,139,501,21055,6,"SC",4.11,469.14
111,10,139,501,21056,6.1,"SC",4.11,470.21
111,10,139,501,21057,6.2,"SC",4.11,470.99
111,10,139,501,21058,6.3,"SC",4.11,472.47
111,10,139,501,21059,6.4,"SC",4.11,473.46
111,10,139,501,21060,6.5,"SC",4.11,474.28
111,10,139,501,21061,6.6,"SC",4.11,475.35
111,10,139,501,21062,6.7,"SC",4.11,476.03
111,10,139,501,21063,6.8,"SC",4.11,476.83
111,10,139,501,21064,6.9,"SC",4.11,478.11
111,10,139,501,21065,7,"SC",4.11,478.89
111,10,139,501,21066,7.1,"SC",4.11,479.67
111,10,139,501,21067,7.2,"SC",4.11,480.13
111,10,139,501,21068,7.3,"SC",4.11,481.05
111,10,139,501,21069,7.4,"SC",4.11,481.84
111,10,139,501,21070,7.5,"SC",4.11,482.58
111,10,139,501,21071,7.6,"SC",4.11,483.79
111,10,139,501,21072,7.7,"SC",4.11,484.39
111,10,139,501,21073,7.8,"SC",4.11,485.06
111,10,139,501,21074,7.9,"SC",4.11,486.11
111,10,139,501,21075,8,"SC",4.11,486.65
111,10,139,501,21076,8.1,"SC",4.11,487.37
111,10,139,501,21077,8.2,"SC",4.11,487.84
111,10,139,501,21078,8.3,"SC",4.11,488.62
111,10,139,501,21079,8.4,"SC",4.11,489.08
111,10,139,501,21080,8.5,"SC",4.11,489.49
111,10,139,501,21081,8.6,"SC",4.11,490.19
111,10,139,501,21082,8.7,"SC",4.11,490.64
111,10,139,501,21083,8.8,"SC",4.11,491.07
111,10,139,501,21084,8.9,"SC",4.11,492.39
111,10,139,501,21085,9,"SC",4.11,493.33
111,10,139,501,21086,9.1,"SC",4.11,494.65
111,10,139,501,21087,9.2,"SC",4.11,494.97
111,10,139,501,21088,9.3,"SC",4.11,495.51
111,10,139,501,21089,9.4,"SC",4.11,495.8
111,10,139,501,21090,9.5,"SC",4.11,496.15
111,10,139,501,21091,9.6,"SC",4.11,496.64
111,10,139,501,21092,9.7,"SC",4.11,497.05
111,10,139,501,21093,9.8,"SC",4.11,497.65
111,10,139,501,21094,9.9,"SC",4.11,498.53
111,10,139,501,21095,10,"SC",4.11,499.07
111,10,139,501,21096,10.1,"SC",4.11,499.97
111,10,139,501,21097,10.2,"SC",4.11,500.57
111,10,139,501,21098,10.3,"SC",4.11,501.49
111,10,139,501,21099,10.4,"SC",4.11,502.11
111,10,139,501,21100,10.5,"SC",4.11,502.77
111,10,139,501,21101,10.6,"SC",4.11,503.12
111,10,139,501,21102,10.7,"SC",4.11,503.42
111,10,139,501,21103,10.8,"SC",4.11,503.73
111,10,139,501,21104,10.9,"SC",4.11,504.18
111,10,139,501,21105,11,"SC",4.11,504.43
111,10,139,501,21106,11.1,"SC",4.11,504.88
111,10,139,501,21107,11.2,"SC",4.11,505.17
111,10,139,501,21108,11.3,"SC",4.11,505.56
111,10,139,501,21109,11.4,"SC",4.11,505.83
111,10,139,501,21110,11.5,"SC",4.11,505.99
111,10,139,501,21111,11.6,"SC",4.11,506.45
111,10,139,501,21112,11.7,"SC",4.11,506.73
111,10,139,501,21113,11.8,"SC",4.11,507.06
111,10,139,501,21114,11.9,"SC",4.11,507.64
111,10,139,501,21115,12,"SC",4.11,507.92
111,10,139,501,21116,12.1,"SC",4.11,508.42
111,10,139,501,21117,12.2,"SC",4.11,508.77
111,10,139,501,21118,12.3,"SC",4.11,509.2
111,10,139,501,21119,12.4,"SC",4.11,509.44
111,10,139,501,21120,12.5,"SC",4.11,509.73
111,10,139,501,21121,12.6,"SC",4.11,510.16
111,10,139,501,21122,12.7,"SC",4.11,510.39
111,10,139,501,21123,12.8,"SC",4.11,510.7
111,10,139,501,21124,12.9,"SC",4.11,511.13
111,10,139,501,21125,13,"SC",4.11,511.44
111,10,139,501,21126,13.1,"SC",4.11,511.87
111,10,139,501,21127,13.2,"SC",4.11,512.09
111,10,139,501,21128,13.3,"SC",4.11,512.42
111,10,139,501,21129,13.4,"SC",4.11,512.61
111,10,139,501,21130,13.5,"SC",4.11,512.71
111,10,139,501,21131,13.6,"SC",4.11,512.96
111,10,139,501,21132,13.7,"SC",4.11,513.14
111,10,139,501,21133,13.8,"SC",4.11,513.33
111,10,139,501,21134,13.9,"SC",4.11,513.51
